StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
"jueves, 18 de agosto de 2011",0.0080480,icmp,147.32.84.164,0x0008,<->,147.32.96.69,0x2311,ECO,0,0,2,156,78,flow=Background
"jueves, 18 de agosto de 2011",819805760000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x000f,ECO,0,0,18,19188,19188,flow=From-Botnet
"jueves, 18 de agosto de 2011",793956680000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0076,ECO,0,0,11,11726,11726,flow=From-Botnet
"jueves, 18 de agosto de 2011",759079670000000.0000000,icmp,147.32.84.165,0x4845, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.1206270,tcp,147.32.85.7,49877, ->,74.125.232.199,443,FSPA_FSPA,0,0,227,221998,5811,flow=Background
"jueves, 18 de agosto de 2011",0.0005680,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",864103620000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x006a,ECO,0,0,12,12792,12792,flow=From-Botnet
"jueves, 18 de agosto de 2011",862171940000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x009d,ECO,0,0,11,11726,11726,flow=From-Botnet
"jueves, 18 de agosto de 2011",859237440000000.0000000,icmp,147.32.84.165,0x6d48, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",854403690000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0079,ECO,0,0,16,17056,17056,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0006160,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",844713670000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x00cc,ECO,0,0,14,14924,14924,flow=From-Botnet
"jueves, 18 de agosto de 2011",787952730000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0098,ECO,0,0,17,18122,18122,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005260,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",704288250000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x004d,ECO,0,0,13,13858,13858,flow=From-Botnet
"jueves, 18 de agosto de 2011",603345450000000.0000000,tcp,147.32.85.7,38708, ->,74.125.232.195,443,FSPA_FSPA,0,0,28,13072,3489,flow=Background
"jueves, 18 de agosto de 2011",0.1080610,tcp,147.32.85.7,48243, ->,74.125.232.198,443,FSPA_FSPA,0,0,20,7606,1528,flow=Background
"jueves, 18 de agosto de 2011",0.0006730,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0028350,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",589384120000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0078,ECO,0,0,16,17056,17056,flow=From-Botnet
"jueves, 18 de agosto de 2011",860963130000000.0000000,icmp,147.32.84.165,0x9ea5, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",610996740000000.0000000,tcp,147.32.85.7,48244, ->,74.125.232.198,443,FSPA_FSPA,0,0,70,56601,2644,flow=Background
"jueves, 18 de agosto de 2011",0.0005720,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",853530040000000.0000000,icmp,147.32.84.165,0xc8e8, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0101730,icmp,147.32.84.164,0x0008,<->,147.32.96.69,0x2311,ECO,0,0,2,156,78,flow=Background
"jueves, 18 de agosto de 2011",0.0855780,tcp,147.32.85.7,57665, ->,74.125.232.202,443,FSPA_FSPA,0,0,19,6087,2864,flow=Background
"jueves, 18 de agosto de 2011",838494110000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x00da,ECO,0,0,22,23452,23452,flow=From-Botnet
"jueves, 18 de agosto de 2011",812790680000000.0000000,icmp,147.32.84.165,0xffd5, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005300,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",1158172230000000.0000000,tcp,147.32.85.123,51239, ->,74.125.232.201,443,FSPA_FSPA,0,0,14,3069,2161,flow=Background
"jueves, 18 de agosto de 2011",100798830000000.0000000,tcp,147.32.86.186,5500, ->,74.125.232.204,443,FSPA_FSPA,0,0,15,3953,3084,flow=Background
"jueves, 18 de agosto de 2011",0.0006130,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",828005600000000.0000000,icmp,147.32.84.165,0x5c16, ->,147.32.96.69,,ROB,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",831377720000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x009b,ECO,0,0,18,19188,19188,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005530,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004640,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004810,udp,147.32.84.170,54836,<->,147.32.80.9,53,CON,0,0,2,400,74,flow=Background
"jueves, 18 de agosto de 2011",0.0004830,udp,147.32.84.170,51929,<->,147.32.80.9,53,CON,0,0,2,400,74,flow=Background
"jueves, 18 de agosto de 2011",0.0181620,tcp,147.32.84.170,35512, ->,209.85.148.106,80,FSA_FSA,0,0,6,412,272,flow=Background
"jueves, 18 de agosto de 2011",0.0009410,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005030,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,ECO,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",843119810000000.0000000,icmp,147.32.84.165,0x1c01, ->,147.32.96.69,,,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",812801670000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x000b,ECO,0,0,18,19188,19188,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005750,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006090,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004400,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004000,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",595199470000000.0000000,icmp,147.32.84.165,0xee41, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0008700,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004730,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",794340970000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0058,ECO,0,0,16,17056,17056,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0026810,icmp,147.32.84.164,0x0008,<->,147.32.96.69,0x2311,ECO,0,0,2,156,78,flow=Background
"jueves, 18 de agosto de 2011",510413440000000.0000000,icmp,147.32.84.191,0x0008, ->,147.32.96.69,0x0041,ECO,0,0,8,8528,8528,flow=From-Botnet
"jueves, 18 de agosto de 2011",837049180000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x00d9,ECO,0,0,15,15990,15990,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005470,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006060,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004830,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",968302990000000.0000000,tcp,147.32.86.186,5501, ->,74.125.232.204,443,FSPA_FSPA,0,0,115,97271,14885,flow=Background
"jueves, 18 de agosto de 2011",835276030000000.0000000,icmp,147.32.84.165,0x80ac, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0004470,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0007750,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",730372770000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x00ed,ECO,0,0,13,13858,13858,flow=From-Botnet
"jueves, 18 de agosto de 2011",811444700000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x003d,ECO,0,0,18,19188,19188,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005970,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",816666030000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x005d,ECO,0,0,16,17056,17056,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0072870,icmp,147.32.84.164,0x0008,<->,147.32.96.69,0x2311,ECO,0,0,2,156,78,flow=Background
"jueves, 18 de agosto de 2011",801167370000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x004b,ECO,0,0,16,17056,17056,flow=From-Botnet
"jueves, 18 de agosto de 2011",795780410000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0051,ECO,0,0,22,23452,23452,flow=From-Botnet
"jueves, 18 de agosto de 2011",816441570000000.0000000,icmp,147.32.84.165,0xab90, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",688393860000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x00a8,ECO,0,0,13,13858,13858,flow=From-Botnet
"jueves, 18 de agosto de 2011",697862930000000.0000000,icmp,147.32.84.165,0xe291, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005550,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005860,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",581080860000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x000d,ECO,0,0,15,15990,15990,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0004260,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0003940,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0007710,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004330,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0062570,icmp,147.32.84.164,0x0008,<->,147.32.96.69,0x2311,ECO,0,0,2,156,78,flow=Background
"jueves, 18 de agosto de 2011",795815280000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0006,ECO,0,0,16,17056,17056,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0006590,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",750783920000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x00ad,ECO,0,0,19,20254,20254,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005860,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",809990540000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x00d8,ECO,0,0,17,18122,18122,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0069360,icmp,147.32.84.164,0x0008,<->,147.32.96.69,0x2311,ECO,0,0,2,156,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005700,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006600,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",673058930000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x00ba,ECO,0,0,15,15990,15990,flow=From-Botnet
"jueves, 18 de agosto de 2011",727857440000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x00d6,ECO,0,0,15,15990,15990,flow=From-Botnet
"jueves, 18 de agosto de 2011",796213840000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x007e,ECO,0,0,9,9594,9594,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0014460,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",738200070000000.0000000,icmp,147.32.84.165,0x8e61, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0004080,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0007770,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",565338060000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0041,ECO,0,0,11,11726,11726,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005170,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0059950,icmp,147.32.84.164,0x0008,<->,147.32.96.69,0x2311,ECO,0,0,2,156,78,flow=Background
"jueves, 18 de agosto de 2011",699272000000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0003,ECO,0,0,10,10660,10660,flow=From-Botnet
"jueves, 18 de agosto de 2011",557087590000000.0000000,icmp,147.32.84.191,0x0008, ->,147.32.96.69,0x004f,ECO,0,0,12,12792,12792,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005810,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0008050,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",740661010000000.0000000,icmp,147.32.84.165,0xf047, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0004410,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005260,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0008240,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006860,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",706564100000000.0000000,icmp,147.32.84.165,0xd851, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0067400,icmp,147.32.84.164,0x0008,<->,147.32.96.69,0x2311,ECO,0,0,2,156,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005840,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",788874210000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x005b,ECO,0,0,13,13858,13858,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0007270,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0008630,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004170,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",785055620000000.0000000,icmp,147.32.84.165,0xcf73, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0204690,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005610,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0075620,icmp,147.32.84.164,0x0008,<->,147.32.96.69,0x2311,ECO,0,0,2,156,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006720,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006990,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",730859990000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0096,ECO,0,0,9,9594,9594,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0004790,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",712987820000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x00a6,ECO,0,0,20,21320,21320,flow=From-Botnet
"jueves, 18 de agosto de 2011",757894060000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0002,ECO,0,0,16,17056,17056,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0003980,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0008220,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",768649750000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0031,ECO,0,0,11,11726,11726,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005690,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",760974270000000.0000000,icmp,147.32.84.165,0x84a3, ->,147.32.96.69,,UNK,0,0,2,2132,2132,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,ECO,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005630,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0007780,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005210,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004900,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0011260,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005380,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0096840,icmp,147.32.84.164,0x0008,<->,147.32.96.69,0x2311,ECO,0,0,2,156,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005870,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",418175240000000.0000000,tcp,147.32.86.186,5502, ->,74.125.232.204,443,FSPA_FSPA,0,0,31,17128,7586,flow=Background
"jueves, 18 de agosto de 2011",0.0006190,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004850,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004810,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0003830,udp,147.32.84.170,59086,<->,147.32.80.9,53,CON,0,0,2,400,74,flow=Background
"jueves, 18 de agosto de 2011",0.0003770,udp,147.32.84.170,51663,<->,147.32.80.9,53,CON,0,0,2,400,74,flow=Background
"jueves, 18 de agosto de 2011",0.0182500,tcp,147.32.84.170,60077, ->,209.85.148.104,80,FSA_FSA,0,0,7,478,272,flow=Background
"jueves, 18 de agosto de 2011",0.0010780,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",1152056660000000.0000000,tcp,147.32.85.123,48361, ->,74.125.232.192,443,FSPA_FSPA,0,0,30,15342,2043,flow=Background
"jueves, 18 de agosto de 2011",0.0006770,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,ECO,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0025940,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0007750,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004780,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004900,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0007970,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005410,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",696079030000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x0083,ECO,0,0,16,17056,17056,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,ECO,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005000,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",738146670000000.0000000,icmp,147.32.84.165,0x0008, ->,147.32.96.69,0x00df,ECO,0,0,16,17056,17056,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0005850,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006820,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004330,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0009720,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006660,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,ECO,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005770,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006780,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006120,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006800,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0007590,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0004950,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0046520,icmp,147.32.84.164,0x0008,<->,147.32.96.69,0x2311,ECO,0,0,2,156,78,flow=Background
"jueves, 18 de agosto de 2011",0.0005680,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",0.0006320,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
"jueves, 18 de agosto de 2011",211095030000000.0000000,tcp,147.32.86.186,5503, ->,74.125.232.204,443,FSPA_FSPA,0,0,30,17887,5422,flow=Background
"jueves, 18 de agosto de 2011",0.0005850,icmp,147.32.84.164,0x0008, ->,147.32.96.69,0x2311,TXD,0,0,1,78,78,flow=Background
